,id,song,artist,genre,tonality,capo,chords
385,884388,Hey Soul Sister,Train,Pop/Rock,F,4,"C,G,Am,F,C,G,Am,F,C,G,Am,F,G,C,G,Am,F,C,G,Am,F,G,F,G,C,G,F,G,C,G,F,G,C,G,F,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,G,C,G,Am,F,C,G,Am,F,G,F,G,C,G,F,G,C,G,F,G,C,G,F,G,C,C,G,Am,F,C,G,Am,F,G,F,G,C,G,F,G,C,G,F,G,C,G,F,G,F,G,C,G,F,G,C,G,Am,F,G,C,G,Am,F,G,C"
386,887610,Yesterday,The Beatles,Pop,F,5,"C,C,Bm7,E7,Am,G,F,G,C,Am,D7,F,C,C,Bm7,E7,Am,G,F,G,C,Am,D7,F,C,Bm,E7,Am,G,F,Dm6,G7,C,Bm,E7,Am,G,F,Dm6,G7,C,C,Bm7,E7,Am,G,F,G,C,Am,D7,F,C,Bm,E7,Am,G,F,Dm,G,C,Bm,E7,Am,G,F,Dm,G,C,C,Bm7,E7,Am,G,F,G,C,Am,D7,F,C,Am,D7,F,C"
387,891115,21 Guns,Green Day,Punk,Am,5,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,G,C,G,Am,G,F,C,G,C,G,Am,G,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,G,C,G,Am,G,F,C,G,C,G,Am,G,F,C,G,F,G,Am,F,C,G,Am,F,C,E,Am,F,C,E,F,G,C,G,Am,G,F,C,G,F,C,B,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,G,C,G,Am,G,F,C,G,C,G,Am,G,F,C,G,C,G,Am,G,F,C,G,C,G,Am,G,F,C,G,F,C,G"
388,903566,All I Want For Christmas Is You,Mariah Carey,Pop,G,0,"G,Em,C,D,G,C,Cm/Eb,B7,Em,Cm/Eb,E7,Am7,G,Em,C,D,G,C,Eb6,G,G,C,Eb6,G,B7,Em,Eb6,E7,Am7,G,Em,C,D,G,G,C,Eb6,G,C,Eb6,G,B7,Em,Eb6,E7,Am7,Cm6/Eb,G,Em,C,D,B7,Em,B7,Em,Eb6,E7,Am7,G,C,Eb6,G,B7,Em,Eb6,E7,Am7,G,Em,Am7,D,G,Em,Am7,D,G,Em,Am7,D,G,Em,Am7,D,G,Em,Am7,D,G,Em,Am7,D"
389,916988,More Than Words,Westlife,Pop,C,0,"G,C,Am,C,D,G,C,Am,C,D,G,C,Am,C,D,G,C,Am,C,D,Em,G,Am,D,G,D,Em,G,Am,D,G7,G7,C,Cm,G,Em,G,Em,G,Am,D,G,D,Em,G,D,C,Am,D,G,D,Em,G,D,C,Am,D,G,G,C,Am,C,D,G,C,Am,C,D,Em,G,Am,D,G,D,Em,G,Am,D,G7,C,Cm,G,Em,G,Em,G,Am,D,G,D,Em,G,D,C,Am,D,G,D,Em,G,D,C,Am,D,G"
390,923641,Home,Edward Sharpe and the Magnetic Zeros,,Bm,0,"Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Em,D,A,Em,D,A,Em,D,G,Bm,A,Em,G,A,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Em,D,A,Em,D,A,Em,D,G,Bm,A,Em,G,A,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,G,Bm,D,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G,Bm,D,D/F#,D,G"
391,934969,Billionaire,Travie McCoy,Hip-Hop,A,0,"F#m,A,E,F#m,E,A,E,F#m,E,D,E,F#m,D,E,F#m,D,E,A,A/G#,F#m,F#,D,E,F#m,A,E,E,F#m,E,A,E,F#m,E,A,E,F#m,E,D,E,F#m,D,E,F#m,D,E,A,A/G#,F#m,D,E,F#m,E,F#m,E,A,E,F#m,E,A,E,F#m,E,A,E,F#m,E,A,E,A,E,F#m,E,A,E,F#m,E,D,E,F#m,D,E,F#m,D,E,A,A/G#,F#m,D,E,F#m,E,F#m,E"
392,943160,If I Die Young,The Band Perry,Country,E,2,"G,D,A,Bm,G,D,A,Bm,G,D,A,A7,G,D,A,Bm,G,D,A,Bm,G,D,A,G,D,A,A7,G,D,A,Bm,G,D,A,Bm,G,D,A,G,D,A,A7,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,G,D,A,G,D,A,Bm,G,D,A,A7,G,D,A,G,D,A,Bm,G,D,A,Bm,G,D,A,A7,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,Bm,G,D,A,G,D,A,A7,G,D,A"
393,949804,Count On Me,Bruno Mars,Pop/Rock,C,0,"C,C,Em,Am,G,F,C,Em,Am,G,F,Dm,Em,F,G,C,Em,Am,G,F,C,Em,Am,G,F,C,Em,Am,G,F,G,C,Em,Am,G,F,C,Em,Am,G,F,Dm,Em,F,G,C,Em,Am,G,F,C,Em,Am,G,F,C,Em,Am,G,F,G,Dm,Em,F,G,Dm,Em,F,G,C,Em,Am,G,F,C,Em,Am,G,F,C,Em,Am,G,F,C"
394,953997,Wake Me Up When September Ends,Green Day,Punk,G,0,"G5,G5/F#,G5,G5,G5/F#,C,Cm,G5,G5,G5,G5/F#,C,Cm,G5,G5,G5/F#,Em,Bm,C,G5,G5/F#,Em,Bm,C,D,G5,G5/F#,C,Cm,G5,G5,G5,G5,G5,G5,G5,G5,G5,G5/F#,C,Cm,G5,G5,G5/F#,C,Cm,G5,G5,G5/F#,Em,Bm,C,G5,G5/F#,Em,Bm,C,D,G5,G5/F#,C,Cm,G5,G5,G5/F#,Em,Bm,C,G5,D/F#,Em,Bm,C,Dsus4,D,Dsus4,D,G5,G5,G5,G5,G5,G5/F#,C,Cm,G5,G5,G5/F#,C,Cm,G5,C,Cm,G5,C,Cm,G5"
395,955258,What A Wonderful World,Louis Armstrong,Jazz,F,5,"C,Em,Am,Em,Dm,C,E7,Am,F,Dm,G,C,G,C,Em,Am,Em,Dm,C,E7,Am,F,Dm,G,C,G,C,G,C,Am,Em,Am,Em,F,Em,Dm,C,G,C,Em,F,Em,Dm,C,E7,Am,Ab,Dm,G,C,B,A,Fmaj7,Dm7,G,C"
396,957714,Big Jet Plane,Angus & Julia Stone,Alternative Folk,Db,1,"C,Am,Em,G,C,Am,Em,G,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,G,C,Am,Em,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,C,Am,Em,G,C,Am,Em,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,Fmaj7,G6,Am,Fmaj7,G6,Am,Fmaj7,G6,Am,Fmaj7,G6,Am,C,Am,Em,C,Am,Em,G,C,Am,Em,C,Am,Em,G,C,Am,Em,C,Am,Em,C"
397,958254,Tanya Hati,Pasto,,G,0,"Cadd9,Em7,D,Cadd9,Em7,G,D/F#,Em7,Cadd9,Am7,D,G,D/F#,Em7,Cadd9,Am7,F,D,G,D/F#,Em,D,C,Am7,D,G,D/F#,Em7,D,C,Am7,D,E7,Am7,D,Cadd9,Em7,D,Cadd9,F,D,Cadd9,Am7,F,D,G,D/F#,Em7,D,Cadd9,Am7,D,G,D/F#,D,Cadd9,Am7,D,E7,Am7,D,G,D,Em,D,C,Bm,Am,D,G,D,Em,D,C,Bm,Am,D,Bm,Em,Am,D,Em,Am,D,G"
398,958496,Count On Me,Bruno Mars,Pop/Rock,C,0,"C,C,Em,Am,G,F,C,Em,Am,G,F,Dm,Em,F,G,C,Em,Am,G,F,C,Em,Am,G,F,C,Em,Am,G,F,G,C,Em,Am,G,F,C,Em,Am,G,F,Dm,Em,F,G,C,Em,Am,G,F,C,Em,Am,G,F,C,Em,Am,G,F,G,Dm,Em,Am,G,Dm,Em,F,G,C,Em,Am,G,F,C,Em,Am,G,F,C,Em,Am,G,F,C"
399,963685,Stand By Me,Oasis,Alternative,G,0,"G,B7,C,D,G/F#,Em,Am,A7,F,G,B7,C,D,G,B7,C,D,G,B7,C,D,D,Dsus4,D,C,D,G,G/F#,Em,A7,C,D,D,Dsus4,D,G,B7,C,D,G,B7,C,D,D,Dsus4,D,C,D,G,G/F#,Em,A7,C,D,D,Dsus4,D,G,D,Am,C,F,D,G,G,D,Am,C,F,D,G,G,D,Am,C,F,D,G,G,D,Am,C,D,G,G,B7,C,D,G,B7,C,D,D,Dsus4,D,C,D,G,G/F#,Em,A7,C,D,D,Dsus4,D,G,D,Am,C,F,D,G,G,D,Am,C,F,D,G,G,D,Am,C,F,D,G,G,D,Am,C,D,Em,D,C,Em,D,C,Em,D,C,A7,C,D,D,Dsus4,D,G,D,Am,C,F,D,G,G,D,Am,C,F,D,G,G,D,Am,C,F,D,G,G,D,Am,C,D,G,G"
400,963934,Jar Of Hearts,Christina Perri,Pop/Rock,Cm,1,"Bm,D,A,Em,Bm,D,A,G,D/F#,Em,G,Bm,A,Em,G,A,D,A,Bm,G,Gm,D,A,Bm,G,Gm,D,A/C#,Bm,D,A,Em,Bm,D,A,G,D/F#,Em,G,Bm,A,Em,G,A,D,A,Bm,G,Gm,D,A,Bm,G,Gm,D,Bm,F#,E/G#,Bm,F#,E/G#,Bm,F#,E/G#,Bm,F#,E/G#,G,F#,D,A,Bm,G,Gm,D,A,Bm,G,Gm,D,A,Bm,G,Gm,D,A,Bm,G,Gm,D,Gdim7,D,Gdim7,D,Gdim7,D"
401,970416,Just The Way You Are,Bruno Mars,Pop/Rock,F,3,"D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D,D,Bm7,G,D"
402,971346,Talking To The Moon,Bruno Mars,Pop/Rock,C,4,"C,C,C,E7,Am,G,F,C,E7,Am,G,F,Dm,G,Dm,G,F,G,Am,F,G,Am,F,G,C,Am,G,F,G,Am,G,D,C,E7,Am,G,F,C,E7,Am,G,F,Dm,G,Dm,G,F,G,Am,F,G,Am,F,G,C,Am,G,F,G,Dm,C,Dm,G,Dm,C,Dm,G,F,G,Am,F,G,Am,F,G,C,Am,G,F,G,Am,G,D,C,E7"
403,971970,Layla,Eric Clapton,Blues-Rock,Dm,0,"Dm,Bb,C,Dm,Dm,Bb,C,A,C,C#m7,G#7,C#m7,C,D,E,E7,F#m,B,E,A,F#m,B,E,A,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,A,C,C#m7,G#7,C#m7,C,D,E,E7,F#m,B,E,A,F#m,B,E,A,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,A,C,C#m7,G#7,C#m7,C,D,E,E7,F#m,B,E,A,F#m,B,E,A,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm,Dm,Bb,C,Dm"
404,972646,So Far Away,Avenged Sevenfold,Hard Rock,Em,0,"Em,Em,G,D,Bm,C,Em,Em,G,D,Bm,C,C,D,Em,G,Am,D,Em,G,Am,C,D,Em,Em,G,D,Bm,C,Em,Em,G,D,Bm,C,C,D,Em,G,Am,D,Em,G,Am,C,D,E,C,Am,D,E,C,D,C,D,E,C,Am,D,E,C,D,C,D,Em,G,Am,D,Em,G,Am,C,D,Am,C,D,Em,Em,D,Am,G,D/F#,Em,D,C,Em,D,C,Em,D,Am,G,D/F#,Em,D,C,Em,D,Am,G,D/F#,Em,D,C,Em,D,C,Em,D,C,Em,D,C,Em,D,C"
405,989712,The A Team,Ed Sheeran,Singer/Songwriter,A,2,"C,G,G,G/F#,Em,Cadd9,G,G,G/F#,Em,Cadd9,G,A7sus4,G,G/F#,Em,Cadd9,G,Am7,C,G,D/F#,Am7,C,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,Em,Cadd9,G,Em,Cadd9,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,G/F#,G,G/F#,Em,Cadd9,G,A7sus4,G,G/F#,Em,Cadd9,G,Am7,C,G,D/F#,Am7,C,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,Em,Cadd9,G,Em,Cadd9,G,D/F#,Am7,Am7,C,Em,G/F#,G,Am7,C,Dadd4,Em,C,G,D/F#,Em,C,G,D/F#,Am7,C,G,D/F#,Am7,C,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,Em,Cadd9,G,Em,Cadd9,G,D/F#,Em,Cadd9,G,Em,Cadd9,G,G/F#,Em,Cadd9,G,G/F#,Em,Cadd9,G,D/F#,G"
406,989772,Landslide,Fleetwood Mac,Rock,Eb,3,"G,C,Am7,Am,D7/F#,D/F#,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,D/F#,G,D/F#,Em,C,Am,D7/F#,G,D/F#,Em,C,C,C,Am7,C,Am7,C,Am7,C,Am7,D/F#,D7/F#,G,D/F#,Em,C,Am,D7/F#,G,D/F#,Em,C,C,C,C,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7,C,Am7"
407,990491,Colder Weather,Zac Brown Band,Country,Ab,1,"Bbdim7,G,G,D,G,Gadd9,D,G,G,D,A,G,A,D,G,A,D,G,A,Bm,A,G,D/F#,Em,G,A,G,D,G,D,G,D,G,D,A,G,D,G,D,G,D,A,G,A,D,G,A,D,G,A,Bm,A,G,D/F#,Em,G,A,G,D,G,D,G,D,G,D,A,G,D,G,D,G,D,A,G,Em,D/F#,Bbdim7,Bm,G,D/F#,A,G,D,G,D,G,D,A,G,G,D,G,G,D,G,G,D,A,G,D,G,D,G,D,A,G,D,G,D,G,D,A,G,A,G,D,G,D,G,D,A,G,G,G,D,G,G,D,G,G,D,A,G,D"
408,991692,Sunday Morning,Maroon 5,Pop/Rock,Dm,0,"Dm,G,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,C,Dm,G,C,C"
409,993007,Firework,Katy Perry,Pop,Ab,1,"G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,Em,C,G,D,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C"
410,993331,Speak Now,Taylor Swift,Pop,G,0,"G,G,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Am,C,G,D,Am,C,D,G,D,Am,C,G,D,Am,G,D,Am,C,G,D,Am,C,G,D,Am,C,Am,C,G,D,Am,C,G,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Em,C,G,D,D,Am,C,G,D,Am,C,D,D,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G"
411,993953,Grenade,Bruno Mars,Pop/Rock,Dm,0,"Dm,Dm,Am,Am,Dm,Dm,Am,A7,Dm,Am,Dm,Bb,A,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Bb,C,F,A,Dm,C,Bb,A,Dm,Dm,Am,Am,Dm,Am,Dm,Am,A7,Dm,Am,Dm,Bb,A,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Bb,C,F,A,Dm,C,Bb,A,Gm,Dm,Gm,A,Dm,Dm,Bb,A,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Bb,C,F,A,Dm,C,Bb,A,Dm,Dm,Am,Am,Dm,Dm,Am,Am"
412,995170,Back To December,Taylor Swift,Pop,D,0,"Dsus4,D,Bm,G,D,Bm,G,D,A,D,Bm,G,D,A,Bm,A,D,G,Bm,A,G,D,F#m,G,D,A,D,D,F#m,G,D,A,G,Bm,A,Dsus4,D,Bm,G,D,Bm,G,D,A,D,Bm,G,D,A,Bm,A,D,G,Bm,A,G,D,F#m,G,D,A,D,D,F#m,G,D,A,G,Bm,A,D,Bm,G,Bm,G,D,A,Bm,G,D,A,Bm,G,D,D,A,Bm,A,G,Bm,A,G,D,F#m,G,D,A,D,D,F#m,G,D,A,G,Bm,A,G,Bm,A,Dsus4,D,Bm,G,Dsus4,D,Bm,G"
413,995537,Zombie,The Cranberries,Rock,Em,0,"Em,C,Cmaj7,G,G6,D/F#,D,Dsus4,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D,Dsus4,D,Em,C,G,D,Dsus4,D,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,Cmaj7,G6,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D,Dsus4,D,Em,C,G,D,Dsus4,D,Em,Cmaj7,G6,D/F#"
414,995857,She Will Be Loved,Maroon 5,Pop/Rock,Am,3,"Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,C,G,Am,G,C,G,Am,F,C,G,Am,F,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,Am,G,C,G,Am,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,Am,G,Am,G,Am,G,Am,G,F,Am,G,Am,G,C,G,Am,G,C,G,Am,F,C,G,Am,G,C,G,Am,G,C,G,Am,G,C,G,Am,F"
415,999755,The Lazy Song,Bruno Mars,Pop/Rock,B,4,"G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,Am,D,Em,Am,D,Em,Am,D,Em,Am,D,Em,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G"
416,1004189,California King Bed,Rihanna,Pop,G,0,"Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Em,C,Em,C,Em,C,G,D,G,D/F#,Em,C,G,D/F#,Em,C,G,Csus2,Csus2,Csus2,G,D/F#,Csus2,Csus2,Csus2,G,D/F#,Em,C,Em,C,Em,C,G,D,G,D/F#,Em,C,G,D/F#,Em,C,G,G,D,Em,C,G,D,Em,C,G,D/F#,C,Em,D,C,C,D/F#,G,Am,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G,D/F#,Em,C,G"
417,1005861,Your Song,Ellie Goulding,Pop,Em,3,"Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,D,Em,Am,C,D,Em,Am,C,Em,G,A,C,G,Am,C,D,Em,G,C,G,Em,G,C,G,G/F#,Em,G,C,G,Am,C,D,Am,G,Am,Em,Am,G,Am,G,Am,G,Am,Em,Am,G,Am,Em,D,D,Em,Am,C,D,Em,Am,C,Em,G,A,C,G,Am,C,G"
418,1006040,Someone Like You,Adele,,A,0,"A,A/G#,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,E9,F#m,D,E9,F#m,D,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,A/G#,F#m,D,A,A/G#,F#m,D,E9,F#m,D,E9,F#m,D,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,F#m/C#,D,Bm,A/C#,D,A,E/G#,F#m,D,A,E/G#,F#m,D,A,E,F#m,D,A,E/G#,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,F#m,D,A"
419,1006751,Someone Like You,Adele,,G,2,"G,Bm/F#,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,D6,Em,C,D6,Em,C,Em,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,Bm/F#,Em,C,G,Bm/F#,Em,C,D6,Em,C,D6,Em,C,D,Em,D,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,Em,C,Am,G,C,D,G,D/F#,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D/F#,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,D,G"
420,1009721,Tangled - I See The Light,Misc Cartoons,,C,0,"C,G,C,C,G,C,F,C,G,C,D7,G,C,G,C,C,G,C,F,Em,Am,D7,G,F,C,G,C,F,C,Em,Am,F,C,Em,F,C,G,C,F,G,C,Eb,Bb,Eb,Eb,Bb,Eb,Ab,Eb,Bb,Eb,F7,Bb,Eb,Bb,Eb,Eb,Bb,Eb,Ab,Gm,Cm,F7,Bb,Ab,Eb,Bb,Eb,Ab,Eb,G7,Cm,Ab,Eb,Gm,Ab,Eb,Bb,Eb,Ab,Bb,Eb,Cm,F9,Eb"
421,1017165,Kangen,Dewa 19,,D,0,"D,Bm,G,A,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,C,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,F#m,G,Em,A,D,F#m,G,A,Bm,F#m,G,Bm,A,D,F#m,G,A,Bm,A/C#,Em,A,D,Bm,G,A,Bm,D,Bm,G,A,D,Bm,G,C,Bm,F#m,G,Bm,F#m,G,Em,A,Em,Bm,Em,Bm,A,Em,Bm,F#m,G,A,D,Bm,A/C#,F#,G,A,D,Bm,A/C#,F#,A"
422,1017398,My Way,Frank Sinatra,Jazz,C,2,"C,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,C7,F,Dm,G7,Em7,Am,Dm,G7,F,C,C,Em,Gm,A7,Dm,Dm7,G7,C,C,C7,F,Fm,C,G7,F,C,C,C7,F,Dm,G7,Em7,Am,Dm,G7,F,C,C,Bb,A,F,Fm,C,Am,G,C"
423,1028320,Rolling In The Deep,Adele,,Cm,3,"Am,Am,Em,G,Em,G,Am,Em,G,Em,G,Am,Em,G,Em,G,Am,Em,G,Em,G,F,G,Em,F,G,F,G,Em,E7#5,Am,G,F,F,G,G,Am,G,F,F,G,Am,Em,G,Em,G,Am,Em,G,Em,G,F,G,Em,F,F,G,Em,E7,Am,G,F,F,G,G,Am,G,F,F,G,G,F,G,Am,G,F,F,G,G,Am,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,G,Am,G,F,F,G,Am"
424,1028955,Born This Way,Lady Gaga,Pop,F#,2,"Bm,Bm,Bm,E5,D5,A5,E5,E,D,A,Asus,Amaj7,Bm,E,D,A,Asus2,Amaj7,Bm7,E,D,A,A5,E,D,A,A5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,A5,E,D,A,E,D,A,A5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,Bm,Bm,Bm,Bm,E5,E5,E5,E,E5,D5,A5,E5,E,D5,A5,E5,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,D,A,E,E,Em,E,Em,E,Em,E,Em"
425,1029351,Price Tag,Jessie J,Pop,F,5,"C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F"
426,1031439,Price Tag,Jessie J,Pop,F,5,"C,Em,Am,F,C,Em,Am,Am,F,F,C,Em,Am,Am,F,F,C,Em,Am,C,Em,Am,F,C,Em,Am,F,C,Em,Am,F,F,C,Em,Am,F,F,C,Em,Am,C,Em,Am,F,C,Em,Am,F,F,C,C,Em,Am,Am,F,C,Em,Am,F,C,C,Em,Am,F,C,Em,Am,F,F,C,Em,Am,Em"
427,1032143,Pumped Up Kicks,Foster the People,Rock,Fm,0,"Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb,Fm,Ab,Eb,Bb"
428,1036340,Set Fire To The Rain,Adele,,Am,5,"Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,Dm,Am,C,G,G,F,Dm,Am,Am,F,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,C,G,Dm,Am,C,G,G,F,Dm,Am,Am,F,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,Am,G,G,Dm,Dm,F,Am,G,F,Em,G,F,Em,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,Am,G,G,Dm,Dm,F,Am,G,Am,G,Dm,Am,G,Am,G,Dm,F,G"
